469135393669935105	Enter to win a $50 Whole Foods gift card and check out the Fed Up Challenge #FedUpMovie #giveaway http://t.co/tDwJ5bjMnf	bad
444082823096303616	Woke up thinkin bout dat shit	good
395979447213756416	I better start ducking with all the indirects flying around 😒	good
398269056115277824	@GypsyLullaby7 @lilbrowngrrl Next time I see Jay I'm pulling a JRK on him and running my fingers through it! #justsaying	good
468039026029518848	Enter to win a $25 #Amazon Gift Code. #sweepstakes #giveaway http://t.co/zfgcd6Sgd3	bad
281227673945137152	Joby GP1-D1EN Gorillapod Flexible Tripod (Grey) - by Joby  http://t.co/R39lVOqH	bad
146279498097233920	Starting an online biz can be challenging. 5 Attitudes for Success the New Online Business Owner Needs http://t.co/PxLyk8Lg #blogboost #in	bad
425991910453702656	RT @Le_Figaro: VIDÉO- L'incroyable geste de remerciement d'un chimpanzé à son sauveur &gt;&gt; http://t.co/6g2zmdyl5J http://t.co/69ysoVNHvH	bad
406852180176826368	@TheWayYouGlow I'm good, just hating this cold weather! And I don't blame you lol. Them opening is just gonna be drama *smh*	good
382893409499095040	Comunque oggi ho iniziato a pensare ai regali di natale e mi sono detta "so Martina of me"  @GlareUsy	good
469095346585354241	Hello Summer! Goodbye Winter!     http://t.co/peQAci6X5C	bad
468069016821460992	$50 Amazon Gift Card Giveaway! @CouponQueenofTX #CouponQueenofTX #giveaways http://t.co/9PHHsBjr2M	bad
450871220188512258	@jujurockstar Sorry for the late reply, but yasssssss love your header too! Concert junkies unite 😜	good
402252895191855104	@GlamPunx Exactly! But maybe they still want to stay in the industry, but just not perform anymore?	good
448020883844923392	@PopCultUsagi Ehhh but who's fault is that? He had no on to blame, but himself for his behavior. I use to ... http://t.co/sEFyp7DLHw	good
286850550975328256	Motive Unclear in Killing by Woman in Afghan Force -   http://t.co/nThhMp6s	bad
458973349226741760	@leonelcaldela por isso gosto do watchman	bad
468036682017566720	I want to save money with @GroceryOutlet ! #giveaway http://t.co/udzhRh7rYn	bad
140118934832680960	RT @Late_Bloomers @YvonneAJones and you ;-)! I will be doing a market all day out in the cold! [Ouch! I wish you much success and warmth :)]	bad
443958926610952192	RT @FunnyVines: Tyler the Creator is real.. https://t.co/lGJjfBBm6j	good
295472363540193280	The Alchemist - by Paulo Coelho, Alan R. Clarke	bad
448570194353745921	Whyyyyyyy did my twitter just follow close to 100 more people!!! I feel like an asshole unfollowing people :/	good
468435943293087744	Spoil Dad on #FathersDay with @MyChicagoSteak #giveaway #enter $50 GC FIVE winners ends 5/30 @rowellreviews http://t.co/V5rYsQra30	bad
287961224992395264	Fergie: We'd already started striker hunt -   http://t.co/ium06JNk	bad
444180455437262848	"@kaittfaye13: Don't wait till is too late to tell someone how you feel about them."	good
393480586964508672	@lilbrowngrrl @GypsyLullaby7 Bahaha at Stalker status!!!! But basically ;)	good
414455860811669505	Apparently a post I did about lip balm appears as related to any of my posts. Weird, Wordpress, weird.	good
400702839334645760	@GypsyLullaby7 @desertlil1 @SarahMayhem Bring it!!!! PS take that!!!!  http://t.co/5HFvABFLYu	good
290247985051348992	I just ousted Maria Rita N. as the mayor of Extended Stay America Houston / Greenway Plaza on @foursquare! http://t.co/7lDPgijc	good
399533866672611329	@marinaathegreat yun agad kinain ko so ... :(((((((	good
467331357408911360	**New Giveaway! Enter to #win a Canon Camera! Enter the #giveaway here:  http://t.co/SQqJSmEOTZ #Sweepstakes #CanonCamera	bad
284573140904988673	Si desconoces el uso de Final Cut Pro X, perm铆teme decirte que este es el 煤nico programa capaz de ofrecer http://t.co/1eH76JM1	bad
65581530671628289	RT @dannychoo: Do you prefer your anime subbed or dubbed? http://ow.ly/4MBsZ Poll in the article.	good
216103241883201536	RT @bossypally: New on Bossy Pally! "Mass Effect 3: EMS, Galactic Readiness, Endings FAQ Guide Thingy" http://t.co/0dNaS44J	good
287958284302958592	There is an easy way to solve your baby sleep problemsand#8230; -   http://t.co/06FMgPJF	bad
431264325849075712	My 3ds wouldn't recognize heartgold, thankfully my old phat ds does.  Bricks were shat.  #Pokemon	good
457009180650381313	I just joined #naturebox and can't wait to start snacking. Get $10 off these awesome snacks too:  http://t.co/V3BLDmHKYg by @NatureBox	bad
283830247152050176	Pampers Cruisers Diapers Economy Pack Plus Size 4 160 Count - by Pampers  http://t.co/OMQvHtDh	bad
333750290257965056	I unlocked the Droider sticker on #GetGlue! http://t.co/xLMMd6DJoB	good
408173315812249600	Pyrofest : Part 2 - Today we talk about my fear of fireworks or "Kovtapyroergasoiphobia" ( or whatever you... http://t.co/MAJJMPRhG5	good
273919738093121538	@TwittsMcGee just think how much more popular you'd be if you did	good
428981427628437504	RT @ImageComics: "Vaughan and Staples deliver another great issue." SAGA #18 review via @ComicVine: http://t.co/1OWytpVrCr	bad
406504605909282816	@netnet28 The salesman laughed at me wanting to switch back lol!	good
281466531433553920	3 Pcs of White 6FT USB Data Sync Cable for Apple iPhone 4 4S 3GS iPod touch iPad - by Generic	bad
328143457283604480	Gostei de um vÃ­deo @YouTube http://t.co/GQka5tMgSE Blitzcrank WOMBO COMBO	bad
467703124375785472	I just entered the Milk-Bone Brushing Chews Visa Gift Pack #Giveaway! Easy Entry! http://t.co/HWKr9oqxqE	bad
404116441529458688	Let go and just be free~	good
469086161030217729	Giveaway - Goodie filled @realcaboodles TrÃ©s Chic train case with the Baggage Claim Blu-ray DVD Combo  http://t.co/vCg53XHtqr	bad
279348126790336513	Like 15 followers till I hit 2000!!!! I'm going crazy!!! :D	good
294305144961650688	Borderlands 2 - by 2K Games	bad
283996816607944705	'Les Misérables': 15 memorable quotes -	bad
381169607706697728	Nossa este jogo esta parecendo fantÃ¡stico como prometidos. E que qualidade Ã³tima. http://t.co/lVO9M2YGFV	bad
398890434329866240	Preach! RT @edsheeran: When a band/artist gets popular I swear some people just hate them because they're ... http://t.co/0aene7fZSp	good
281190043379462144	Women more likely to live to 100 than men -   http://t.co/TUYnulZq	bad
435106475623862272	RT @sneakersaddict: Nike MAG 2015 Power Laces ? Tinker said YES !..read more : http://t.co/OGJXDSd2oB ..#nikemag #tinkerhatfield http://t.co/…	bad
474381689460752384	Gostei de um vÃ­deo @YouTube de @fecastanhari http://t.co/2CtklOdX7X 12 Coisas que vocÃª nÃ£o sabia sobre GAME OF THRONES	bad
246313557766045696	@TexasChivette literally or figuratively? I had to ask, sorry	good
284492045949747201	Deluxe Black Case Cover W/chrome for Iphone 4 4G 4S ATT Verizon Sprint - by MobileCases  http://t.co/zzqMuJVM	bad
287689339863957506	Yes, House Republicans supported the fiscal cliff deal -	bad
463112309133430784	=)   Smite #ArtemisStalkerSkin for Free http://t.co/TcG4buKaWT	bad
4001638341	Be approachable, act friendly and make more 'true' friends - you will feel most #powerful when you need power the most.	bad
282179178902740992	Kindle Fire HD 8.9  4G LTE Wireless, Dolby Audio, Dual-Band Wi-Fi, 32 GB - Includes Special Offers - by A http://t.co/usWn1EZS	bad
5064259889	Minor signals (that the economic conditions are improving) can make major changes in business dynamics.	good
382246530071425025	Gostei de um vÃ­deo @YouTube de @tionitro http://t.co/GtwpWOsgUM NitroVideo: Runicards, RPG e Card Game em um Ãºnico jogo brasileiro!	bad
268488700906835968	RT @justinbieber: meant alot to have the man himself come show love tonight. thanks @JayZ ...happy to be in Brooklyn today	good
192070412333621250	@Jasyla_ I'm not sure what you're talking about but I don't like the way the conversation is heading	good
467423459983638528	Enter to win a $25 #Amazon Gift Code. #sweepstakes #giveaway http://t.co/zfgcd6Sgd3	bad
269955903174868992	I just unlocked the “Porky” badge on @foursquare for checking in to barbecue spots! Brisket all around! http://t.co/MmuYBNas	good
468115701102682112	I just entered to win a @wantable box from @frugalftwayne!!! You can enter here &gt;&gt;&gt; http://t.co/eWP1k4IDg0 http://t.co/uB9WqO2Ge3	bad
272786389538574336	RT @scooterbraun: WATCH TOMORROW....sunday night. @OPRAH's Biggest Interview since "MJ" - The Biebs. WILD. She said it not me. :) http:/ ...	good
378694193688084480	Gostei de um vÃ­deo @YouTube http://t.co/zDkJJHI4gm PEIDA DURANTE O VIDEO!!!!!KKKKKKKKKKKK Ã‰ BIZARRRRROOOO......	bad
313080956481327104	Gostei de um vÃ­deo @YouTube de @queen_freddie http://t.co/GBguAmWlXL Queen - I Want To Break Free (High Quality)	bad
171074306120486913	RT @TerryLeague How to use Manageflitter to unfollow accounts on Twitter http://t.co/Sdccj4WG #blogboost [Reading.I've been looking 4 a tool	bad
279172567443582976	3 Pack of Black Blue Pink Stylus Universal Touch Screen Pen for Ipad 2 Ipod Iphone 4,4S,3g ,3gs,Motorola  http://t.co/TBGkIqL2	bad
286849073233948672	Many kids with food allergies experience bullying -   http://t.co/8ZywLTqB	bad
236947758303559680	RT @torrami: I lost my virginity in a high-stakes game of Just the Tip.	good
282258726218514432	Gaming Computer For Under $1000, I show you how to build your own gaming -   http://t.co/IpKIPsF1	bad
287389088431087616	Another Victory in the War on Our Children -   http://t.co/uVh8q0w9	bad
467616320167501824	win a $25 #bathandbodyworks GC from @oregoncoupongui in the #maymamas giveaway hop! http://t.co/MV4kxohKuX	bad
281716319307591680	Pitch Perfect - Anna Kendrick  http://t.co/2ncYHiPc	bad
134702410877779968	I just finished reading the grand jury report in penn state child molest case, I could vomit if it wasn't so sad	good
283484188634673152	LEGO Ninjago: Character Encyclopedia - by DK Publishing  http://t.co/vDXoN6ZR	bad
283242373113331714	Instagram Explains Itself, Basically Confirms the Fear That I Had - Alexis C ... -   http://t.co/ryaw94Q5	bad
283993909288398849	SanDisk microSDHC 32GB Flash Memory Card, Black, SDSDQM-032G-B35 (Retail Packaging) - by SanDisk  http://t.co/L1yMFh3z	bad
176023977716748288	@swtor @anafielle would love to see this come to fruition just so we could analyze what we were doing to improve	good
284494868645023745	KRUPS 203-42 Electric Spice and Coffee Grinder with Stainless Steel blades, Black - by Krups  http://t.co/va7DeaIQ	bad
279335222447845376	Does KO end possibility of Manny Pacquiao-Floyd Mayweather fight? -   http://t.co/IJ1k2NKy	bad
289162244888068096	The Crazy Action Pack [Download] - by 2K Games  http://t.co/miNXFkwF	bad
131925471247073280	Foot care is one of the most important aspects of type 2 diabetes management http://t.co/G7yNs960 #diabetes	bad
266970816636399616	RT @rebeccaolssonnn: @justinbieber #GIRLFREND #ThruYourEyes	good
380101201993678848	Gostei de um vÃ­deo @YouTube http://t.co/5QBhWEvdur Jovi - It's My Life	bad
277681958287458304	RT @tiacookex: Looking out my window,god it looks freezingg! #cold	good
433024106846748672	RT @HIGH_TIMES_Mag: Strain History: #LemonSkunk—http://t.co/DIC7uL32ya http://t.co/yFz5PQ9XgZ	bad
272788782653272064	RT @TheAMAs: RETWEET if you #BELIEVE! #AMAs	good
473136467334926337	I've gotta read the Fault in our Stars because I love John Green but I don't want it to make me sad!	good
468802459616309248	RT @familyfocusblog: Salazon #Organic #Chocolate Review and #Giveaway / Family Focus Blog- http://t.co/bf4s18fKLy @salazonchoc	bad
279741268286910466	I've made candy bouquets for my family, friends, and co-workers; and it's only been a week since I ordered t http://t.co/gsQ7D6m7	bad
428308964661809152	RT @ImageComics: "SAGA #18 is another remarkable installment in this comic series." Check out the rest on The Rhodes Review here: http://t.…	bad
111769080704417792	How are you using social media in your small business? http://t.co/JmbNsrC #smallbusiness	bad
205070253309435904	RT @DalaiLama: Human values like democracy, freedom of speech and freedom of the individual, these are changes whose momentum cannot be  ...	good
450084147223339008	DEAD 😂😂😂😂 RT @PopCultureMob: speechless... http://t.co/eoj1nSwWve	good
405902824640614400	@StereoLoveeOX Yes! My friend sent me the link and I was all damn these bitches are SICK!!!! Who writes stuff like that except a sick bitch!	good
279500120825937920	Panasonic Lumix TS20 16.1 MP TOUGH Waterproof Digital Camera with 4x Optical Zoom (Orange) - by Panasonic	bad
395227295268732928	@primeaugurl25 @MikeyBoyCanada Did you get your email now?	good
272788605716545536	RT @scooterbraun: last night with @justinbieber - kid is a STAR -  http://t.co/jub95ce0	good
367678438158925824	Gatta si apposta su un mobile e lo annusa. Scopro una colata di vomito secco di gatto. So much drama.	good
400108640583299072	@_giselle Phone date this week! We still fail for no dinner plans 😂	good
282011665741012992	Answering questions about Asperger's Syndrome -   http://t.co/2BDOdkz2	bad
397788305603182593	@annap_TW Yay!!! Enjoy! Glad it could go to a fan!	good
422053096357785600	Keep it to myself doe #bbl	good
424916560206393344	RT @JournalDuGeek: [News]  Le baron d’un cartel mexicain arrêté grâce à ses photos publiées sur Instagram http://t.co/x3K4vGVwMK	bad
187036401949356032	I have shared an audio update using #Cinch, check it out: http://t.co/0GTULosL	bad
283238088917000193	Kevin Garnett and Kevin McHale reunite to share a long and needed hug at ... -   http://t.co/f4r8PDzD	bad
185843049941831680	How do you stand out in your business? "Be Unique - Make it a Customer Service Experience" http://t.co/2Cob0Ieh #customer	bad
468791385173159937	@RCWilley I am in Portland, OR @RCWilley #RCWilleyGiveaway.	bad
404078098175762432	@jujurockstar Lol I'm here! The lads will be in TX for 2 shows next year! Go, go, go!!!	good
429867675116765185	RT @RiRisBff: Lol.. Isnt it? 😴  http://t.co/41VoDjg3VF	good
65872890997911552	@akunose I guess so. There's not much I can do since I didn't bring any extra assignments to work on.	good
425353418459578368	RT @VogueParis: Le premier look du défilé #GiambattistaValli haute couture #PFW #couture http://t.co/KpoipPyxNR	bad
146292611169263618	Here's another benefit of SM via @BousquetCMP Post:Top 5 Benefits of Social Media for Seminar Marketing http://t.co/0qkVO6sf #Blogboost	bad
467691957498941441	Hey #PDX Enter to #win a $500 Bridgeport Village Cit Card! Enter the #giveaway here:   https://t.co/ZvcSjN4F2w #contest	bad
450084485208768512	#Booter 😏 RT @PopCultureMob: i thought we had sailed past i hate scooter island though....	good
284576837403807744	State brand will fix South Australia's reputation, says Premier Jay Weatherill -   http://t.co/QMcSyHFX	bad
467631654014435328	#Win a #MothersDay Prize Pack from @TheMichiganMom &amp; @PlayingHouseUSA valued at over $125! #giveaway #bath http://t.co/ZmFeu4bE5N	bad
4027569466	RT @startupcentral August '09 India VC Stats http://bit.ly/2MovG	bad
272788560644554752	RT @pattiemallette: Congrats sweetheart on 3 AMAs! @justinbieber Im so proud. Thx 4 taking me &amp; honoring me last night (made my year ...	good
382893757471150080	RT @rumblechimp: How to Get Flat Abs, Have Amazing Sex and Rule the World in 8 Easy Steps http://t.co/y18346Anl6     I like #s  1 thru 8	good
266975203882582016	RT @SB_Projects: Tomorrow is the last day to vote for @justinbieber and @carlyraejepsen for the 2012 MTV EMAs! http://t.co/9NnK60VG	good
237380272121843713	RT @nicfit75: Hid all my boys' favorite toys in the laundry hamper. They'll never fucking find them now.	good
452461279073296385	Ã‰ hoje ir ver o Filme NoÃ© no Nova AmÃ©rica. Espero que seja maneiro mesmo.	bad
393549270617702400	@Donna9183 I won to see TW do a performance/q&amp;a at a radio station! So excited 😳	good
400349395407089664	@WordOfFenty @JayTheWanted Sadness it even has to come to that lol. Wtf Jay follow the stripper, but don't tweet about WOM 👎 #Fail	good
401559613633744896	@GypsyLullaby7 You damn right I am!!! I'm favoriting every single one I didn't have 😂😂😂😂😂	good
430298162625249280	RT @noisela: My new soleswap @Sneakerpedia @sneakersaddict @SneakersCulture @snkrfrkrmag @SNEAKERSMAG http://t.co/RfSCL8fY7H	bad
283323566747959296	Accutire MS-4021B Digital Tire Gauge - by Accutire  http://t.co/HmhJgtDX	bad
468362961568800768	I just entered to #win &amp; you can too: "$200 Target Â® Gift Card". Enter the #giveaway here: http://t.co/ga8uRSE6K1	bad
402293779014885377	@fresa80 Kevin's still mine though. I'm pulling rank and seniority. You can have Jon 😏	good
399872155992588288	@jamielmariano  Jam please 	good
281191454653698048	How to Win Any Election is Local Victory's premium guide to running and winning any political campaign -   http://t.co/tA63dfjq	bad
384581730872856576	@ran_k io mi travesto da Cuban Pitt, non mi troveranno mai	good
200710684810547201	@_vidyala when are you going to finish off the staff and turn into a dragon in stormwind? Or have you already?	good
144425918306328576	Daily Vitamins for Social Media Marketing Entrepreneurs: http://t.co/Y47pj12T via @learnit2earnit [It will give you a boost today]	bad
4001609772	@abhishekrungta You find such #formal and superficially #powerful people in plenty - specially during seminars and summits.	bad
403470397800054784	@joxhatesyou A me il natale fa venire tristezza.	good
288152127770079232	On This Winter's Night - Lady Antebellum  http://t.co/kb3chauQ	bad
279354903338577921	This pyjamas are making me overheat!	good
406993329776521216	@AmesInAtlanta @DDublover34 He was raising money taking people for a ride in the car. The accident happened ... http://t.co/x4VzDUjnaV	good
400210177728602112	So happy to see everyone helping each other for #YolandaPH victims. Happy and sad at the same time though.	good
334882329879273473	They gave out awesome posters after our showing!   Fan Sneaks are the best! http://t.co/z08fnAVrmn	good
294413396936368128	My course has been designed and written with YOU in mind, ensuring that you receive the information in a 'f http://t.co/rztdOGjU	bad
279170464012709889	Can Jeb Bush sway the GOP on taxes, debt? -   http://t.co/2jIR8AlR	bad
285300479603400705	PlayStation 3 Dualshock 3 Wireless Controller (Blue) - by Sony Computer Entertainment  http://t.co/E6HQxQel	bad
278521986496483328	RT @jodie_head: year 8's are so fucking annoying	good
288064144614244353	Kathy Griffin: I'm not apologizing for 'trying to go down on Anderson Cooper ... -	bad
287779693749469185	GE MWF Refrigerator Water Filter, 1-Pack - by GE  http://t.co/2HNdikVJ	bad

266974524451479554	RT @justinbieber: Great Show!! Thanks for having me @victoriassecret ! #VSFashionShow	good
440602274843201536	Grilled Cheese Joint Delivers Customer Centric Service With QR Code http://t.co/hhpcU0qW23 via @jeanniecw	bad
429461514987118593	@soul_bird Ugh wtf, is that why you didn't say hi after i checked in at bars all around you? :V	good
288327287970078720	Autel MaxiScan MS300 CAN Diagnostic Scan Tool for OBDII Vehicles - by Autel  http://t.co/uOoYaDTH	bad
163281695120949248	RT @CaterinaRando Today, Yvette Ervin, will discuss Your Invisible Edge in Business at 3pm PT. Visit http://t.co/JNweL9Lz	bad
287690734390353922	Should the Pill Be Sold Over the Counter? -	bad
226304865880657920	My iPhone picked up one of the funniest wifi spots yesterday "FBI Surveillance Van" I laughed a little bit	good
312786994377945088	Gostei de um vÃ­deo @YouTube http://t.co/Jeg5ruIfPD - Word Up	bad
144033997557743616	RT @pnut: Up and atom	good
64455065116749824	@TMR15 Aww you were cold? You didn't have a warm sweater?	good
394531394040659968	@Chelikans Haha it's all good it's a concert. Half way through I just wanted to go lay down I was so tired 😂	good
141531512851013633	So #swtor beta is over for most of us what did you that played think? I enjoyed it for the most part	good
422045537597022209	RT @JasmineTitus4: @Lil_rip_3000 I love him In I can't help it	good
428624062064394241	RT @ImageComics: "This book will transport you to another world." PRETTY DEADLY #4 @kellysue @emmartian review via Watch Play Read: http://…	bad
170311597397516289	RT @meredithe Audioboo: Bad reviews on amazon are a market research gold mine http://t.co/uHmHkdTu #marketresearch	bad
288679595232874496	Presto 04820 PopLite Hot Air Popper, White - by Presto  http://t.co/cXDGFK6V	bad
282837758492418049	'All you need to do is get your handson our SAP training manuals andprepare yourself for success -	bad
287471748834799616	100 Pcs Swarovski Crystal Rondelle Spacer Bead Silver Plated 8mm Crystal White (001) - by Swarovski  http://t.co/eBDhHo8A	bad
268485998210588672	RT @justinbieber: u guys r funny. #ilovemybeliebers	good
288850052217196544	Zumba Fitness Core - by Majesco Sales Inc.  http://t.co/aE1xYB8m	bad
257928709993025538	So I've got my holy set right at 470 and I still think I'm going to have mana issues	good
284250790284120064	PowerGen Dual USB Port 2A 10w (fast) Heavy Duty Ouput Car Charger - White - by POWERGEN  http://t.co/MHJqZZMM	bad
287388382336802817	Cee Lo's Magic Moment - CeeLo Green	bad
257644004823425024	Does Coffee Really Make You Blind? via @MensHealthMag http://t.co/5Aa6p3Qu	bad
277780064907689984	@emma_moat Nah not really, pay me and I'll give you cooking lessons	good
266968023364141057	RT @justinbieber: shoutout to the UK and the rest of Europe. http://t.co/OjATqNjR	good
284572015690645504	At first, I didn't think creating a new email management program was a good idea -   http://t.co/FBLSl1OQ	bad
286688251635458048	Apple Iphone 4G Mirror Screen protector - by GNWE  http://t.co/ylqt9XCi	bad
288678167328202752	Listen 鈥  affiliates aren't going to line up to promote your products if it's not sellingand#8230; and u http://t.co/DupfD6A7	bad
286846585961320448	Help individuals confidently determine whether or not the information, strategies and techniques provided in http://t.co/6PtpwGAt	bad
288762539431571457	Art Advantage Oil and Acrylic Brush Set, 24-Piece - by ART ADVANTAGE	bad
284494179902554113	You Really Can Learn How to Attract Men-- and Then Keep Them Passionately Loving You -   http://t.co/8e128DNL	bad
187748703703007232	Hey!!  Can You Do Us A Favor? http://t.co/TqoJ0RLl	bad
64460378091950080	@kiba153chan Aww I hope that's not the case	good
274009195022528512	RT @LollyyyyPoppp: did yall know sheldon or whatever his name is on the big bang theory is from houston tx? and graduated from UH.	good
414553199089946624	Me re: Slade: "I thought his face would be more fucked up." He does have a Solid Snake vibe about him with the eyepatch. #Arrow	good
102059675675131905	Plan your work,then work your plan-Jay Mayhugh #quote This may seem obvious,but many of us take time 2 plan & forget 2 take time 2 implement	bad
395683493340266496	@travelgirl1971 Thanks Nancy!!!!	good
279085582343368704	A Memory of Light (Wheel of Time) - by Robert Jordan, Brandon Sanderson  http://t.co/qnf2HoxS	bad
56849249589145601	@akunose Yeah I know what you mean. That's part of the reason why I never made my own that and I hardly use the mood theme	good
285382562682126336	Indo-Pak series: Saeed Ajmal is our 'x-factor' against India, says Ramiz Raja -   http://t.co/HkBHUNVU	bad
288151020729692161	This Eve guide shows you how to make over 10 million ISK per hour, win PvP fights, and fit your ship the ri http://t.co/NJ00fCRE	bad
416355761691033600	Siamo passati ad altri pezzi, puri anni Ottanta. Seguono degli assaggi.	good
468063116400410625	I want to WIN a SNAKE EYES YARD DICE SET! Ends 5/24/2014 #win #giveaway	bad
377829605857849344	@Ardemonia non importa, l'importante è saperti felice, il resto conta proprio zero	good
56507359169748992	Well I'm logging off for the day. See you all tomorrow.	good
288763969534062593	Crane Drop Shape Cool Mist Humidifier, Blue - by Crane  http://t.co/J8aqV94i	bad
452488567017988098	😩😂😂😂 RT @wordsofjesy: UK fans stay bitter just like that tea we threw in the harbor ☕️🇺🇸	good
265157221661433856	RT @fuck0ffbecca: ‘unfollowers’ backwards is ‘srewollofnu’ and ‘srewollofnu’ means ‘horrible cunts’ in a language i just made up	good
400443152383102976	@MikeyBoyCanada Just with her or all of The Spice Girls? That will be some epic shit!!!	good
268486655785181184	RT @justinbieber: yep. #BieberinBrooklyn tonight! and a portion of every ticket sold is going to Hurricane Sandy Relief. #BelieveTour	good
410090380953006080	@theaofa She is super tiny! Aww!	good
257644372571615233	God: The Men’s Health Q+A via @MensHealthMag http://t.co/Bi9ZGroW	bad
467469917084602368	Moms &amp; dads TUNE IT OUT w/ @SOLREPUBLIC Master Tracks headphones via @daytodayMOMents! Enter the #giveaway today RT? http://t.co/jSW6GG4uMd	bad
279351211268919296	RT @laaauryn: I actually really like i knew you were trouble by taylor swift!	good
406228703656837120	See this is why your ass is on my No Bueno list! RT @_giselle: This bitch @xoDenaaaa said "call you in a bit" ... http://t.co/JwSqRbmWPy	good
285300126631751682	Since Iand#8217;m a nationally syndicated home designer with plans featured in books, magazines, and newspa http://t.co/bb2OSGgi	bad
313817794397499393	Gostei de um vÃ­deo @YouTube http://t.co/T0ikFZfQ0J Vihar - Les Grossman Dance 02 - Final	bad
130681238859157504	RT @AliBierman @YvonneAJones I've been doing this for years--and the company gets better and better.Can't beat the convenience! [I agree!]	bad
435467719266553857	RT @vertigo_comics: Still haven't read PREACHER? Digital reading is a great way to catch up quickly: http://t.co/COZS7gHK7U	bad
467319687630438400	Find out how to keep your kids' school computers free from ads! http://t.co/F564O6jwuf	bad
430429771160625152	RT @HIGH_TIMES_Mag: #CropPix! (Next time more #weed crops, less face crops)—http://t.co/vFNSz05Jwo http://t.co/iaU4kNtRSJ	bad
279351419419639808	RT @TheEllenShow: This Friday, you don't wanna miss my show. Belieb me.	good
432994208136593408	RT @HIGH_TIMES_Mag: #Highlights from Day 2 of the @HIGH_TIMES_Mag Cannabis Cup—ttp://ht.420.com/M6dF66 http://t.co/ttY35Ik9RS	bad
399991574199009280	@lilbrowngrrl Cause I want Denaaaa back 😢😢😢😢😢😢	good
393571101613522944	@JordansBustyluv @JKnDEWsCareBear Very true!!	good
282340528710885376	Kliff Kingsbury hired as Texas Tech head coach -   http://t.co/n0sWCL4z	bad
404038099862163456	Applause for Pyrofest gold passes! 	good
450870672395616257	@SarahMayhem I was all nooooooo Sarah don't buy that 😂😂😂	good
467667341799485440	3 reasons not to eat sugar &amp;amp; @fedupmovie #giveaway $50 @WholeFoods GC #sweesptakes #fedupmovie http://t.co/8FDucII5WF	bad
394920718380847104	@thewantedbianca Ok thanks! I'm gonna have to contact them again then, cause I have a set that I'd love to sell too.	good
315067762928148480	@deavonnie have a good flight, remember you can't drink all day if you don't start in the morning and KCCO	good
286524231762731008	Farmville Secrets | Farmville Strategy | Farmville Guide -   http://t.co/J50ZPvqU	bad
200389087788675073	RT @michelemorrow: Hey @Warcraft community - @TrocarRogue is missing his daughter believed to be in LA area. http://t.co/qVUvq2F1 plz RT	good
468502929809633281	RT @Jalopnik: Here are spy shots that everyone says are of the 2015 Porsche 911 Carrera GTS. Carry on folks. http://t.co/51MemxV4lI http://…	bad
288762207771181057	Inmates using newspaper's gun owner map to threaten guards, sheriff says -   http://t.co/L8u5roWB	bad
474945967272108033	@BrentSpiner I was in that scene too! My part was cut before it was written though.	good
402734758112661504	@marinaathegreat Yes! :x	good
467462395749617665	Enter to win @Windows Prize Pack for the Tech Mom in your life! Valued at $950! #giveaway http://t.co/lwZXvktKee	bad
281468312322445313	Should Facebook Allow Anonymous Accounts? | News  Opinion | http://t.co/STPCOWLx -   http://t.co/AAGfcc1E	bad
101417008050094080	Eleven Books That Will Rock Your World http://t.co/0FK7cen via @Almost60Really (Paula makes this fun!) #tlcclub	bad
288850791731695616	D'Addario EJ16-3D Phosphor Bronze Acoustic Guitar Strings, Light, 3 Sets - by D'Addario  http://t.co/10fxvgiP	bad
285549717868408832	Babel - Mumford  Sons  http://t.co/qz5XkCGu	bad
283079298766737408	as lottery winners, lottery players, lottery losers, lottery -	bad
472967811820560385	Gostei de um vÃ­deo @YouTube http://t.co/ywcmBWrv9J de Fermi	bad
400593788122320896	Excited for SM Clark's skating rink!! (Kunwari marunong) Haha! ;)	good
280950948220788737	Winter works - http://t.co/q9K54cXA - New York Post -	bad
152482806537261056	So I'm having a discussion with a coworker about #swtor and he says "I don't think I'm playing anymore I can't stand the running animation"	good
279082622557245440	Far From the Tree: Parents, Children and the Search for Identity - by Andrew Solomon	bad
425721114263044096	RT @gamespot: Amazon France has posted a product listing for a PC version of #GTAV. http://t.co/SN6ka69lE3 http://t.co/nmbLFxH9ty	bad
284899833326735361	And if your child's  behavior is bothering you now, when he is young -   http://t.co/ROCcZCxR	bad
279350978736701440	I've officially given up on liking guys!	good
415228044953923585	Anyone want misc PAX stuff? Dragon age swords, pax keychain, Skyrim hat? http://t.co/CCTCqmz33p	good
187950754185740288	Lynn @LearnIt2EarnIt shares an article esp for female biz owners: Are You Sabotaging Your Start Up? Here's How To Know http://t.co/UdIez6XL	bad
155298522399383553	Customer Interactions | Build Trust and Earn Credibility http://t.co/2alKGH97 #in #customer #blogboost #blog30	bad
179020007467003904	@bossypally be very careful just because you might feel better doesn't mean you are.	good
408178325795123200	@desertlil1 I know! I suck. Thank goodness this week is almost over and I fly back soon.	good
429414680696987648	RT @mikemikamitch: Today was a good day.... #sneakers (cc @snkrfrkrmag @sneakersaddict ) http://t.co/a7twNvDIWs	bad
463003925319143424	http://t.co/A0pjZU5Vew Participe do maior workshop sobre saÃºde e vitalidade e ainda curta o HavaÃ­. #ad	bad
408951656189935616	Guys, samahan nyoko sa concert ni Bamboo bukas. Salamat. Haha!	good
